pool,score,output
"[1, 67]",-0.2673801223147743,
"[4, 39]",-0.267490281515404,
"[13, 34]",-0.26827816525842224,
"[31, 51]",-0.2683460537206759,
"[6, 62]",-0.26875018588069094,
"[43, 54]",-0.26955057942716076,
"[46, 69]",-0.2698034195311808,
"[12, 28]",-0.2699897806979602,
"[40, 63]",-0.27023436671163875,
"[16, 22]",-0.27144060627429684,
"[9, 71]",-0.2718715942575928,
"[28, 70]",-0.2720812217953009,
"[32, 62]",-0.2724152186721072,
"[37, 56]",-0.2725300388555556,
"[22, 24]",-0.27254636958042444,
"[22, 49]",-0.27254636958042444,
"[24, 49]",-0.27254636958042444,
"[17, 28]",-0.27290807060122646,
"[29, 58]",-0.2730086112536611,
"[29, 70]",-0.2739700264000261,
"[35, 66]",-0.2741791496473726,
"[23, 42]",-0.2742589891261748,
"[16, 37]",-0.27473096484406084,
"[10, 62]",-0.27491474343877126,
"[61, 69]",-0.2749961865402231,
"[47, 56]",-0.2750748565190486,
"[1, 34]",-0.27570278210487076,
"[31, 47]",-0.27590372130692986,
"[39, 58]",-0.2761318988720802,
"[1, 47]",-0.2762352672220823,
"[13, 23]",-0.2765187854804265,
"[13, 51]",-0.2765187854804265,
"[23, 51]",-0.2765187854804265,
"[7, 10]",-0.27685110762787624,
"[28, 69]",-0.27713959096096236,
"[7, 46]",-0.27824798311485305,
"[7, 62]",-0.27824798311485305,
"[53, 69]",-0.2783908892231019,
"[26, 29]",-0.27875676194933874,
"[28, 31]",-0.2791823938932488,
"[29, 40]",-0.2794010822552234,
"[6, 69]",-0.27940158669189535,
"[24, 25]",-0.279448662210202,
"[16, 33]",-0.2797318760869044,
"[4, 57]",-0.2804232918576475,
"[31, 64]",-0.28056477230290866,
"[32, 53]",-0.2808977159665976,
"[3, 11]",-0.28097009458959543,
"[3, 63]",-0.28097009458959543,
"[11, 63]",-0.28097009458959543,
"[67, 68]",-0.2810470961249144,
"[42, 66]",-0.28134878328921437,
"[4, 15]",-0.2815404274130612,
"[30, 45]",-0.2822655916317043,
"[33, 63]",-0.28268976484723063,
"[2, 64]",-0.28383193177680266,
"[19, 64]",-0.2840312360201246,
"[35, 56]",-0.2840684061193495,
"[32, 67]",-0.28462272778523345,
"[3, 10]",-0.28474360619271877,
"[13, 33]",-0.28480221402679173,
"[25, 47]",-0.2848554610160475,
"[51, 72]",-0.2848566424776799,
"[30, 38]",-0.28611655367480804,
"[41, 47]",-0.2863723575622018,
"[5, 37]",-0.28639478497515297,
"[27, 66]",-0.28655341426489295,
"[11, 26]",-0.2868634593995681,
"[18, 43]",-0.2872753927892386,
"[52, 56]",-0.28734003119720053,
"[3, 26]",-0.28738640888829203,
"[44, 72]",-0.2876641780517103,
"[6, 56]",-0.28788025913850035,
"[65, 66]",-0.2882153448890497,
"[5, 28]",-0.2885209215837006,
"[38, 65]",-0.28861451696581447,
"[63, 64]",-0.2888507475594542,
"[61, 62]",-0.2895763938471785,
"[20, 34]",-0.289940548046988,
"[20, 52]",-0.289940548046988,
"[34, 52]",-0.289940548046988,
"[3, 39]",-0.28994555271038425,
"[48, 67]",-0.2899595524927493,
"[23, 30]",-0.2900894617256519,
"[23, 63]",-0.2900894617256519,
"[5, 65]",-0.2906649197486043,
"[35, 51]",-0.29076626590833604,
"[58, 65]",-0.29108454879384665,
"[14, 43]",-0.2913480518832192,
"[45, 49]",-0.29149361346204383,
"[42, 46]",-0.2921029576351498,
"[22, 44]",-0.29226505326572505,
"[12, 63]",-0.2926670577234192,
"[6, 26]",-0.29282349563103943,
"[10, 34]",-0.2928925781254954,
"[1, 48]",-0.29302260827851734,
"[32, 38]",-0.29328358209497896,
"[56, 71]",-0.293584522191415,
"[18, 63]",-0.2935951361711926,
"[45, 48]",-0.29372185831915754,
"[37, 72]",-0.2937495839997352,
"[28, 46]",-0.29421158689506965,
"[39, 62]",-0.2944787931683695,
"[21, 66]",-0.2947861557378391,
"[5, 71]",-0.2954277623805308,
"[22, 45]",-0.29554527698975624,
"[61, 65]",-0.29604089002890044,
"[42, 70]",-0.2972328721824093,
"[12, 55]",-0.2977507452870614,
"[6, 55]",-0.2977842673091214,
"[20, 69]",-0.2978419795137052,
"[43, 47]",-0.29795152466457137,
"[24, 47]",-0.29844884353730017,
"[4, 70]",-0.29859339709920485,
"[3, 40]",-0.29931847558347013,
"[55, 56]",-0.2994374192378521,
"[17, 50]",-0.29964516141810443,
"[51, 68]",-0.2997432167111408,
"[4, 60]",-0.2999061929985563,
"[4, 62]",-0.2999061929985563,
"[60, 62]",-0.2999061929985563,
"[21, 69]",-0.29998538393444446,
"[43, 60]",-0.30023733965070515,
"[22, 34]",-0.300615902245357,
"[5, 59]",-0.30075812700166155,
"[13, 27]",-0.30106624808603166,
"[4, 30]",-0.30114293320306906,
"[22, 48]",-0.30170781444632266,
"[9, 72]",-0.3017748603333505,
"[40, 55]",-0.30225332163938384,
"[32, 55]",-0.30265727339554466,
"[12, 22]",-0.3029061539274295,
"[12, 25]",-0.3029061539274295,
"[22, 25]",-0.3029061539274295,
"[34, 66]",-0.3037920013110359,
"[7, 28]",-0.3041337725661747,
"[18, 33]",-0.30497981670291474,
"[24, 66]",-0.30528498918241737,
"[61, 66]",-0.30551241700245146,
"[17, 51]",-0.3058202645756304,
"[5, 17]",-0.30610309931415913,
"[4, 11]",-0.3063134385523337,
"[26, 39]",-0.30636844370122174,
"[46, 71]",-0.3067179279132226,
"[28, 43]",-0.3069061479742776,
"[50, 65]",-0.3072357602793018,
"[10, 28]",-0.3076357204500942,
"[53, 63]",-0.3091117252523061,
"[24, 61]",-0.3093613144699321,
"[14, 62]",-0.30973616315873836,
"[32, 39]",-0.3100359663563906,
"[38, 51]",-0.31058986821010426,
"[38, 48]",-0.3110827948002825,
"[33, 37]",-0.31137696099797413,
"[7, 51]",-0.31188074267290383,
"[4, 45]",-0.31207578134203157,
"[24, 32]",-0.31208794289574826,
"[16, 29]",-0.31258843334208497,
"[29, 68]",-0.31280209110639673,
"[68, 70]",-0.31280209110639673,
"[39, 60]",-0.313155531071749,
"[35, 68]",-0.3135043925721754,
"[16, 26]",-0.31377235428235484,
"[15, 66]",-0.31485690828235324,
"[18, 35]",-0.31583900077955385,
"[54, 58]",-0.3158778831113355,
"[3, 23]",-0.31606010305680937,
"[3, 52]",-0.31606010305680937,
"[23, 52]",-0.31606010305680937,
"[29, 44]",-0.316324198277118,
"[17, 65]",-0.31677638562643384,
"[35, 62]",-0.3167893055900554,
"[6, 22]",-0.3169143405669308,
"[1, 42]",-0.31696821465919317,
"[6, 65]",-0.31722714130958174,
"[25, 46]",-0.3178831045472746,
"[17, 64]",-0.31823028265290715,
"[48, 64]",-0.3184020429983657,
"[32, 35]",-0.31988959072643863,
"[10, 18]",-0.3206637011600426,
"[22, 52]",-0.32089840326775987,
"[5, 39]",-0.32104857102123874,
"[5, 48]",-0.32104857102123874,
"[39, 48]",-0.32104857102123874,
"[2, 22]",-0.32107949702688854,
"[11, 36]",-0.32178159773765136,
"[16, 51]",-0.3227172196562794,
"[11, 53]",-0.32279370668464236,
"[1, 52]",-0.3248400978649877,
"[24, 45]",-0.32522206442624757,
"[5, 34]",-0.32581141365316524,
"[44, 69]",-0.3259973398069366,
"[13, 65]",-0.32609624286896505,
"[5, 43]",-0.32613988555881535,
"[2, 34]",-0.3262310799661679,
"[34, 68]",-0.326739316157166,
"[22, 71]",-0.32687449731900364,
"[17, 55]",-0.3272276239939939,
"[4, 68]",-0.32735255216452097,
"[37, 69]",-0.3273546005443024,
"[28, 62]",-0.3274800917923043,
"[25, 70]",-0.3282100563728523,
"[4, 51]",-0.32866384742494276,
"[28, 30]",-0.32893923674393744,
"[20, 62]",-0.32931398899259823,
"[14, 64]",-0.32942195889075687,
"[17, 63]",-0.32959911130191094,
"[22, 66]",-0.3310396537789614,
"[28, 72]",-0.331127954171387,
"[16, 46]",-0.3317806405867505,
"[13, 17]",-0.33191805832007054,
"[23, 31]",-0.3322262312530969,
"[16, 60]",-0.3324448642465277,
"[9, 50]",-0.33274793089213467,
"[20, 43]",-0.3331103090211714,
"[20, 63]",-0.3331103090211714,
"[43, 63]",-0.3331103090211714,
"[23, 60]",-0.33328002006227353,
"[11, 13]",-0.33365205947721854,
"[60, 72]",-0.33374560546482274,
"[13, 24]",-0.3344546382604665,
"[13, 25]",-0.33452416079154706,
"[13, 42]",-0.33452416079154706,
"[25, 42]",-0.33452416079154706,
"[61, 67]",-0.33509321350042426,
"[4, 44]",-0.3357592332707433,
"[56, 69]",-0.3358978560830784,
"[13, 18]",-0.3358992636199519,
"[29, 32]",-0.3360021726149042,
"[48, 69]",-0.33624279505178517,
"[67, 69]",-0.336300860266736,
"[3, 60]",-0.3364994702557033,
"[23, 64]",-0.3366287884844413,
"[48, 60]",-0.33743859644044405,
"[64, 65]",-0.33777736126591096,
"[10, 26]",-0.3389270544909271,
"[1, 68]",-0.33925694596877115,
"[34, 41]",-0.3398810722075583,
"[3, 14]",-0.34003504497625603,
"[30, 65]",-0.340036293515834,
"[14, 29]",-0.3403552623977731,
"[3, 24]",-0.34064999902683946,
"[24, 67]",-0.34093189395049356,
"[17, 56]",-0.34096432144817773,
"[15, 48]",-0.3410614902675636,
"[59, 60]",-0.3410991417128214,
"[15, 46]",-0.34110919977400667,
"[41, 43]",-0.34125246982965773,
"[27, 30]",-0.3412886476945066,
"[55, 66]",-0.3414389332996268,
"[6, 34]",-0.34208260007646346,
"[3, 22]",-0.3420863730858058,
"[47, 64]",-0.3423786772950071,
"[13, 54]",-0.3423804602499848,
"[13, 59]",-0.3427105144684488,
"[9, 29]",-0.342766041850688,
"[29, 52]",-0.342766041850688,
"[17, 35]",-0.34278273818200017,
"[1, 31]",-0.34303330780672314,
"[18, 55]",-0.34341745495304676,
"[65, 69]",-0.34345758069959287,
"[2, 27]",-0.3442651137670801,
"[6, 28]",-0.34455208772641166,
"[28, 67]",-0.3448439167167382,
"[21, 35]",-0.3453458765454008,
"[46, 62]",-0.34564133049404566,
"[33, 65]",-0.346604953660573,
"[52, 53]",-0.34679346086584417,
"[38, 62]",-0.34689011817095206,
"[22, 59]",-0.34697590458227795,
"[4, 17]",-0.34702327061409727,
"[12, 24]",-0.34727634515651995,
"[12, 39]",-0.34727634515651995,
"[24, 39]",-0.34727634515651995,
"[1, 17]",-0.3483314978451587,
"[59, 70]",-0.34842714210998404,
"[38, 43]",-0.348433753191247,
"[9, 35]",-0.34905008378450875,
"[13, 15]",-0.3498357877636714,
"[10, 44]",-0.350330250492641,
"[9, 42]",-0.35058254583659937,
"[15, 64]",-0.35066465255155266,
"[25, 43]",-0.350832395910934,
"[20, 40]",-0.3510708619952075,
"[27, 50]",-0.35107512804780466,
"[18, 61]",-0.3512720988019491,
"[9, 20]",-0.3513615628560287,
"[1, 53]",-0.3518771446216512,
"[27, 51]",-0.35230166961384324,
"[26, 62]",-0.3523500551994021,
"[15, 70]",-0.3525271911737821,
"[26, 58]",-0.3526713445522093,
"[36, 68]",-0.35279245637338497,
"[29, 59]",-0.35368734959777004,
"[28, 71]",-0.35389061541686345,
"[26, 68]",-0.35391252679893664,
"[15, 35]",-0.354185648622243,
"[35, 64]",-0.3544318235183234,
"[28, 32]",-0.35447427339751664,
"[25, 32]",-0.3554918916593303,
"[16, 34]",-0.35604809165732904,
"[27, 72]",-0.3562389756541632,
"[60, 70]",-0.3564667060667214,
"[43, 44]",-0.35676368116927903,
"[44, 45]",-0.35676368116927903,
"[20, 67]",-0.3576452597840157,
"[2, 66]",-0.3592102298930045,
"[20, 29]",-0.3595813071796508,
"[5, 32]",-0.35964401993512574,
"[11, 62]",-0.3597190622783083,
"[5, 38]",-0.36013672779360095,
"[20, 46]",-0.3601461828626942,
"[17, 60]",-0.3601680612104096,
"[7, 70]",-0.36041685328967005,
"[15, 57]",-0.360708991024371,
"[25, 69]",-0.361094380594902,
"[9, 44]",-0.3613348902964532,
"[17, 62]",-0.36162675025655433,
"[4, 24]",-0.3622854544872223,
"[40, 65]",-0.36317579419127044,
"[4, 26]",-0.3632776182573909,
"[46, 72]",-0.3634768910402061,
"[22, 32]",-0.36390494289772024,
"[56, 62]",-0.36421752319906964,
"[5, 67]",-0.3644068625670523,
"[34, 46]",-0.36459567338514515,
"[24, 56]",-0.36571271720707277,
"[28, 64]",-0.3658556040202549,
"[44, 50]",-0.36597865667555046,
"[42, 43]",-0.3663904920019924,
"[4, 40]",-0.36677294343499794,
"[41, 71]",-0.36707698956599416,
"[28, 45]",-0.36750930163210577,
"[20, 56]",-0.3691196572998621,
"[20, 64]",-0.3691196572998621,
"[56, 64]",-0.3691196572998621,
"[25, 37]",-0.36930396834207635,
"[51, 62]",-0.36966010554764495,
"[47, 54]",-0.3705600800829699,
"[59, 62]",-0.3708819097483457,
"[26, 50]",-0.3710167235846079,
"[32, 61]",-0.3716575225137839,
"[28, 44]",-0.37188673648700493,
"[44, 46]",-0.37200131821748617,
"[3, 46]",-0.37233517001468724,
"[45, 66]",-0.3726671887344607,
"[5, 30]",-0.3728633872050477,
"[5, 56]",-0.3728633872050477,
"[30, 56]",-0.3728633872050477,
"[34, 61]",-0.37297018616269084,
"[52, 55]",-0.3732042453267286,
"[40, 42]",-0.3735360828619839,
"[14, 28]",-0.3740268157494002,
"[5, 10]",-0.3743415107804732,
"[22, 27]",-0.37454604355942467,
"[31, 44]",-0.3746724472219439,
"[19, 51]",-0.3750643394031139,
"[26, 53]",-0.3753884524745976,
"[3, 33]",-0.37589990066576423,
"[20, 48]",-0.3760674797570436,
"[54, 62]",-0.3761101708659843,
"[6, 11]",-0.37625564335306283,
"[7, 52]",-0.3764057341502996,
"[4, 13]",-0.3765204873362288,
"[55, 62]",-0.3765462585045447,
"[42, 51]",-0.37696104173017897,
"[40, 64]",-0.37716505554129215,
"[5, 31]",-0.37721726688740614,
"[5, 68]",-0.37762622983697425,
"[4, 65]",-0.37775722754074154,
"[8, 27]",-0.3781407506753729,
"[3, 70]",-0.37844200108012166,
"[22, 70]",-0.378878768700133,
"[57, 66]",-0.3793065249958851,
"[18, 50]",-0.3793781021787325,
"[3, 34]",-0.3793844699658069,
"[23, 59]",-0.37953619351186285,
"[1, 3]",-0.3799490567179376,
"[16, 25]",-0.38012065490085345,
"[24, 37]",-0.38053016010843493,
"[35, 42]",-0.3805977219783812,
"[10, 36]",-0.3811593468733681,
"[15, 26]",-0.381191989540704,
"[52, 61]",-0.3812440343612501,
"[35, 65]",-0.38137556092076974,
"[11, 40]",-0.38190775875953364,
"[33, 40]",-0.3823537019775485,
"[35, 46]",-0.3825070760384605,
"[3, 13]",-0.38395954220949746,
"[15, 31]",-0.3844687352056751,
"[14, 19]",-0.3847325652595462,
"[1, 45]",-0.38562099057952076,
"[13, 68]",-0.3863698232461976,
"[13, 71]",-0.3863698232461976,
"[68, 71]",-0.3863698232461976,
"[7, 30]",-0.3864394382012878,
"[9, 15]",-0.3866625745123091,
"[17, 43]",-0.3874094067705613,
"[1, 56]",-0.38748642061297495,
"[28, 65]",-0.38764550196464254,
"[17, 24]",-0.38769224150909004,
"[32, 44]",-0.3878191726168762,
"[32, 47]",-0.3878191726168762,
"[44, 47]",-0.3878191726168762,
"[42, 54]",-0.38794853951883396,
"[1, 50]",-0.38875589642352765,
"[5, 14]",-0.3890422554908099,
"[8, 61]",-0.3890837601794691,
"[3, 5]",-0.3898634352549352,
"[44, 52]",-0.38997298180887463,
"[56, 68]",-0.39086115342196487,
"[33, 52]",-0.3909509076516496,
"[16, 30]",-0.3916213981677276,
"[13, 69]",-0.39201285363838756,
"[25, 67]",-0.392108612983926,
"[56, 58]",-0.3934822200186656,
"[13, 48]",-0.39352238683644,
"[13, 58]",-0.39352238683644,
"[48, 58]",-0.39352238683644,
"[16, 42]",-0.3941551715609597,
"[52, 71]",-0.3942710361485931,
"[23, 39]",-0.394953257850965,
"[25, 28]",-0.39605990451906004,
"[4, 25]",-0.3975937639573395,
"[27, 55]",-0.3979049507929893,
"[13, 38]",-0.39840403849841594,
"[52, 69]",-0.3991931301836465,
"[33, 46]",-0.4000534406728777,
"[38, 64]",-0.40060927752082565,
"[51, 54]",-0.4010847119643891,
"[5, 20]",-0.4012705301305928,
"[46, 65]",-0.40182821813559644,
"[3, 41]",-0.4021558410123757,
"[27, 62]",-0.4023329543189721,
"[22, 55]",-0.4027527823938859,
"[16, 43]",-0.4028233932025824,
"[1, 7]",-0.4028848550776144,
"[18, 26]",-0.40459140149978273,
"[3, 69]",-0.4054667156776486,
"[7, 13]",-0.4054691887808149,
"[7, 22]",-0.4054691887808149,
"[13, 22]",-0.4054691887808149,
"[30, 64]",-0.40605378610383186,
"[45, 62]",-0.4062031584595085,
"[1, 54]",-0.40626528527924677,
"[32, 69]",-0.4065132813338363,
"[17, 29]",-0.40726150758839086,
"[15, 61]",-0.4081213934496576,
"[28, 35]",-0.4081708076176147,
"[50, 53]",-0.4100294468291033,
"[26, 56]",-0.41004191855446237,
"[38, 57]",-0.4101070131007699,
"[8, 54]",-0.4102823373268807,
"[25, 27]",-0.41074019839031456,
"[21, 43]",-0.4117288815868644,
"[11, 41]",-0.4117339435013882,
"[52, 63]",-0.4117909802931065,
"[17, 54]",-0.41207952899023775,
"[6, 61]",-0.4121060873456107,
"[50, 56]",-0.41236957144922864,
"[14, 24]",-0.41280681704393773,
"[20, 37]",-0.4138466029084764,
"[13, 20]",-0.41623303258561517,
"[25, 31]",-0.41624124390505324,
"[9, 57]",-0.41715059876218624,
"[28, 29]",-0.4173634208129033,
"[25, 38]",-0.41743767028837775,
"[3, 18]",-0.41836521010328936,
"[15, 20]",-0.4189993573470886,
"[51, 63]",-0.4193004626559772,
"[17, 58]",-0.42013997623811833,
"[22, 62]",-0.42026173175493775,
"[4, 28]",-0.4208653686968227,
"[28, 48]",-0.4215949411726393,
"[25, 54]",-0.42205611663641984,
"[1, 15]",-0.422093538968802,
"[24, 41]",-0.4221974986208874,
"[1, 5]",-0.42254638986712034,
"[1, 26]",-0.42254638986712034,
"[5, 26]",-0.42254638986712034,
"[25, 53]",-0.42322099057351886,
"[1, 9]",-0.4232652967438227,
"[32, 60]",-0.42340933089317784,
"[24, 62]",-0.42443859348348056,
"[13, 16]",-0.42466361097915933,
"[5, 9]",-0.42468145725384604,
"[28, 61]",-0.4248050600662321,
"[55, 70]",-0.4252606879146483,
"[9, 26]",-0.4261499063596355,
"[9, 45]",-0.4261499063596355,
"[26, 45]",-0.4261499063596355,
"[63, 65]",-0.42701229017555753,
"[45, 72]",-0.4276996195716432,
"[3, 25]",-0.4280468968843579,
"[10, 19]",-0.4283699772665498,
"[28, 63]",-0.42889066593080477,
"[12, 67]",-0.42952065820774393,
"[4, 10]",-0.4296700396577121,
"[28, 56]",-0.4302038963872745,
"[7, 41]",-0.43053128560171927,
"[4, 50]",-0.43067458590694213,
"[39, 54]",-0.43229027899705086,
"[40, 69]",-0.4324817135083819,
"[7, 21]",-0.4327083062499105,
"[23, 62]",-0.43293142372957844,
"[13, 67]",-0.4342024395466232,
"[45, 53]",-0.43442228853188225,
"[40, 44]",-0.4344809250244635,
"[33, 66]",-0.43471515111349196,
"[23, 36]",-0.43488175774717613,
"[24, 48]",-0.43548060293995144,
"[22, 37]",-0.43553075279616205,
"[1, 65]",-0.43558939835198274,
"[5, 44]",-0.43568526609312447,
"[23, 37]",-0.43610901131066226,
"[23, 43]",-0.43717313411338415,
"[13, 62]",-0.4390252622146928,
"[39, 41]",-0.4403586382658975,
"[29, 45]",-0.44046083014176474,
"[15, 67]",-0.44153899515833317,
"[36, 70]",-0.4426391996624099,
"[25, 56]",-0.4426910263793176,
"[59, 67]",-0.4439083652829385,
"[37, 41]",-0.44419832189154035,
"[4, 34]",-0.44421889245180846,
"[27, 28]",-0.44494126039876886,
"[22, 68]",-0.444993172037682,
"[40, 57]",-0.44568438565648405,
"[4, 29]",-0.4463896766475831,
"[9, 28]",-0.44683814883589185,
"[59, 71]",-0.44778277185514037,
"[25, 29]",-0.44872437978779767,
"[44, 64]",-0.44924153477437556,
"[3, 66]",-0.449540877541235,
"[21, 61]",-0.44991774872313073,
"[41, 51]",-0.45006880895967855,
"[9, 27]",-0.4502936840647888,
"[50, 60]",-0.4503996250814362,
"[30, 68]",-0.4504916605109965,
"[48, 71]",-0.4508727296050141,
"[6, 24]",-0.4510024038783285,
"[25, 57]",-0.4513998458138202,
"[16, 52]",-0.45141577310093384,
"[54, 66]",-0.45171828442986617,
"[8, 22]",-0.4520482660646217,
"[46, 59]",-0.45225955603416795,
"[6, 42]",-0.452482792633379,
"[25, 62]",-0.4525092495634383,
"[3, 28]",-0.45311247212791417,
"[1, 28]",-0.45355021561340414,
"[20, 58]",-0.45426847321437785,
"[34, 54]",-0.45513001735981806,
"[28, 34]",-0.45544710405052713,
"[53, 57]",-0.4571304257989681,
"[16, 21]",-0.45717265155394315,
"[25, 48]",-0.4573351558742773,
"[34, 58]",-0.4573657003078105,
"[12, 45]",-0.4576846441327256,
"[42, 50]",-0.4578832726034341,
"[11, 50]",-0.458430480107839,
"[35, 45]",-0.45849320139148636,
"[20, 28]",-0.4592408809247733,
"[4, 6]",-0.4594810763249335,
"[5, 62]",-0.46015642306405696,
"[5, 23]",-0.46064913092253224,
"[16, 57]",-0.4611498809034762,
"[27, 43]",-0.4612580350128783,
"[57, 72]",-0.4622250567152784,
"[26, 44]",-0.4623693771391899,
"[19, 36]",-0.4635781261520962,
"[16, 28]",-0.4636183157796726,
"[64, 68]",-0.46392039589169903,
"[26, 37]",-0.4640722480260232,
"[41, 42]",-0.4643565153592789,
"[4, 20]",-0.46537765469549497,
"[4, 23]",-0.46537765469549497,
"[20, 23]",-0.46537765469549497,
"[38, 41]",-0.4656996834133705,
"[3, 51]",-0.46613307499093265,
"[3, 59]",-0.46613307499093265,
"[51, 59]",-0.46613307499093265,
"[9, 36]",-0.4670970888341653,
"[5, 16]",-0.46836822070530953,
"[5, 24]",-0.46836822070530953,
"[16, 24]",-0.46836822070530953,
"[27, 36]",-0.46840276325660274,
"[27, 40]",-0.46864372482546035,
"[57, 61]",-0.4699029928345096,
"[1, 20]",-0.4704983283144408,
"[10, 25]",-0.470735673895301,
"[4, 58]",-0.4708268194446228,
"[57, 65]",-0.47121012720241606,
"[1, 29]",-0.4712407417326257,
"[1, 63]",-0.47140775331049767,
"[9, 62]",-0.4715848657153792,
"[37, 62]",-0.4720135958229234,
"[15, 32]",-0.47341883045934435,
"[37, 58]",-0.4744776327979525,
"[37, 44]",-0.47505589131245274,
"[13, 72]",-0.47515235836156616,
"[2, 13]",-0.475295542137779,
"[13, 66]",-0.475295542137779,
"[50, 70]",-0.4754926326219177,
"[28, 41]",-0.4761669623637172,
"[13, 19]",-0.476527461189971,
"[52, 65]",-0.476858296840964,
"[22, 64]",-0.4771823173957394,
"[37, 64]",-0.47724110473390063,
"[25, 44]",-0.47846929730450327,
"[5, 55]",-0.4785508497804627,
"[40, 72]",-0.47878734026863246,
"[54, 72]",-0.47878734026863246,
"[10, 22]",-0.479174348746154,
"[10, 35]",-0.479174348746154,
"[22, 35]",-0.479174348746154,
"[6, 21]",-0.4803176205804308,
"[10, 20]",-0.4815012312212589,
"[17, 25]",-0.481631097990915,
"[13, 43]",-0.48216745595795985,
"[29, 62]",-0.48317682310364624,
"[8, 10]",-0.4836650976122543,
"[48, 63]",-0.48390744081455267,
"[51, 70]",-0.48433591500299167,
"[28, 42]",-0.4849218320735158,
"[57, 71]",-0.48536848808150174,
"[33, 45]",-0.48623952969679196,
"[7, 16]",-0.48686714570304257,
"[27, 58]",-0.4877086571664167,
"[33, 44]",-0.48793549638101225,
"[28, 60]",-0.4882778654622719,
"[36, 45]",-0.48848770867647473,
"[64, 66]",-0.48880010097358495,
"[19, 25]",-0.4909500894877076,
"[4, 14]",-0.4917139121264873,
"[14, 57]",-0.4917139121264873,
"[20, 22]",-0.49221309940341296,
"[22, 67]",-0.49221309940341296,
"[5, 29]",-0.49229192450015874,
"[13, 28]",-0.49250938582200793,
"[24, 52]",-0.4925284972708694,
"[5, 63]",-0.4938247933931925,
"[29, 63]",-0.4938247933931925,
"[5, 64]",-0.49415326529884257,
"[62, 68]",-0.49417306090995156,
"[28, 33]",-0.49455218875429424,
"[5, 18]",-0.49464597315731784,
"[1, 24]",-0.49471593247717144,
"[42, 60]",-0.49577698760894995,
"[42, 69]",-0.49577698760894995,
"[60, 69]",-0.49577698760894995,
"[24, 26]",-0.4962606000742882,
"[13, 64]",-0.49641352878175177,
"[53, 70]",-0.4965046808700071,
"[41, 52]",-0.49678894347812746,
"[26, 36]",-0.4972282067993817,
"[11, 46]",-0.49882367432210717,
"[29, 37]",-0.49956450779982375,
"[25, 66]",-0.4996034387347292,
"[22, 40]",-0.5003239170614879,
"[52, 60]",-0.5007707198028664,
"[39, 44]",-0.5017014060643161,
"[13, 45]",-0.5017839365270589,
"[13, 37]",-0.5021997103816488,
"[15, 56]",-0.5027546169261066,
"[56, 57]",-0.5027546169261066,
"[50, 66]",-0.5033920568632214,
"[26, 35]",-0.5036840514805416,
"[23, 67]",-0.5042872549775672,
"[29, 50]",-0.5043317248704334,
"[29, 72]",-0.5043317248704334,
"[50, 72]",-0.5043317248704334,
"[20, 24]",-0.5053502041669229,
"[64, 70]",-0.5061822861811607,
"[1, 11]",-0.5066202826647124,
"[23, 25]",-0.507333913091569,
"[56, 60]",-0.507357619041599,
"[30, 33]",-0.5073960940523363,
"[29, 51]",-0.5080278881886888,
"[51, 58]",-0.5089218868614651,
"[18, 41]",-0.5095927333061767,
"[53, 58]",-0.5098615770668493,
"[30, 50]",-0.5099511071920744,
"[31, 59]",-0.5103527729805599,
"[31, 66]",-0.5103527729805599,
"[59, 66]",-0.5103527729805599,
"[25, 36]",-0.5114185886681626,
"[26, 72]",-0.5115615468099685,
"[7, 36]",-0.5127596690204761,
"[7, 59]",-0.5127596690204761,
"[36, 59]",-0.5127596690204761,
"[45, 56]",-0.5132910017754901,
"[1, 39]",-0.5133852239834901,
"[20, 27]",-0.5140826739742625,
"[48, 52]",-0.5146294743418569,
"[4, 56]",-0.5148190004091325,
"[24, 33]",-0.5152653467660107,
"[51, 56]",-0.5157750398138314,
"[5, 13]",-0.5158324110717494,
"[5, 46]",-0.5158324110717494,
"[13, 46]",-0.5158324110717494,
"[66, 72]",-0.5167040849867669,
"[25, 30]",-0.5168910478521356,
"[29, 60]",-0.5174689885568949,
"[8, 64]",-0.5180450569357447,
"[19, 61]",-0.5180944598275312,
"[4, 16]",-0.5185173385351303,
"[1, 61]",-0.521466396039793,
"[36, 62]",-0.5219964949424933,
"[20, 32]",-0.5223407627880245,
"[13, 60]",-0.5229019231710317,
"[10, 50]",-0.5229359873910273,
"[26, 42]",-0.5229918607215326,
"[20, 47]",-0.5234027469682745,
"[20, 51]",-0.5234027469682745,
"[47, 51]",-0.5234027469682745,
"[41, 59]",-0.5234717812723435,
"[37, 42]",-0.5241084526058114,
"[57, 62]",-0.5271617743288679,
"[8, 56]",-0.5272110630864008,
"[8, 59]",-0.5272110630864008,
"[56, 59]",-0.5272110630864008,
"[1, 70]",-0.5284321157485288,
"[6, 19]",-0.52863648083801,
"[50, 57]",-0.5288813935812168,
"[25, 34]",-0.5289011946787774,
"[25, 55]",-0.5289011946787774,
"[34, 55]",-0.5289011946787774,
"[18, 22]",-0.5291178247629349,
"[23, 61]",-0.5291688020197474,
"[33, 57]",-0.530085851672496,
"[22, 51]",-0.5308316138646372,
"[46, 67]",-0.5308975179882182,
"[9, 22]",-0.5311482576160613,
"[24, 42]",-0.5311524912560088,
"[43, 51]",-0.5315754787280251,
"[26, 48]",-0.5325259858218436,
"[11, 33]",-0.5329650854613398,
"[43, 55]",-0.5338612937141589,
"[42, 63]",-0.5340640569658965,
